neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,days_since_last_review
0,1,0,0,0,1,0,0,120,5,3,0.31,2,231,194
1,0,0,0,0,0,1,0,37,1,14,1.42,3,332,3
0,1,0,0,0,0,1,0,63,3,8,0.85,1,0,104
0,1,0,0,0,0,1,0,55,1,31,3.1,3,361,10
0,0,1,0,0,1,0,0,255,3,6,0.65,1,0,190
0,0,1,0,0,1,0,0,325,2,2,0.2,1,0,188
0,0,1,0,0,1,0,0,285,4,1,0.1,1,7,295
0,0,1,0,0,1,0,0,200,3,21,2.4,1,42,18
0,1,0,0,0,1,0,0,75,5,4,0.44,1,0,96
0,0,1,0,0,1,0,0,230,2,6,0.64,1,4,43
0,1,0,0,0,1,0,0,80,7,4,0.44,1,14,44
0,1,0,0,0,1,0,0,145,4,5,0.53,1,1,86
0,1,0,0,0,1,0,0,150,4,9,0.93,1,132,10
0,0,1,0,0,1,0,0,145,7,2,0.29,1,0,192
0,1,0,0,0,0,1,0,50,2,3,0.32,1,0,65
0,1,0,0,0,1,0,0,185,3,16,1.67,1,0,44
0,0,0,1,0,0,1,0,65,2,4,0.43,3,254,239
0,0,1,0,0,1,0,0,150,2,2,0.21,1,0,188
0,0,1,0,0,1,0,0,125,2,17,1.76,1,70,10
1,0,0,0,0,0,1,0,45,1,28,3.07,1,161,14
0,1,0,0,0,0,1,0,37,2,28,2.84,2,38,39
1,0,0,0,0,0,1,0,42,2,23,2.54,3,109,28
0,1,0,0,0,0,1,0,60,4,0,0.72,1,0,277
0,0,0,1,0,1,0,0,166,4,31,3.52,1,280,29
0,0,1,0,0,1,0,0,97,2,1,1.0,1,8,12
0,1,0,0,0,1,0,0,200,1,3,0.3,1,0,282
0,1,0,0,0,1,0,0,155,2,12,1.25,1,0,226
0,1,0,0,0,1,0,0,220,4,3,0.32,1,16,266
0,1,0,0,0,0,1,0,75,4,3,0.32,1,0,187
0,1,0,0,0,1,0,0,195,4,22,3.01,1,67,13
0,1,0,0,0,0,1,0,95,1,6,0.62,1,0,64
0,0,1,0,0,1,0,0,100,2,17,2.12,1,18,7
0,0,0,1,0,0,1,0,100,3,14,1.42,1,0,188
1,0,0,0,0,0,1,0,100,3,0,0.72,2,364,277
0,0,1,0,0,1,0,0,135,10,13,1.38,1,7,37
1,0,0,0,0,0,1,0,26,1,20,2.07,1,3,104
0,1,0,0,0,1,0,0,330,3,2,1.05,2,18,5
0,0,1,0,0,0,1,0,200,3,8,0.83,1,332,39
0,1,0,0,0,0,1,0,50,2,9,0.91,1,4,52
0,1,0,0,0,1,0,0,125,2,2,0.23,1,0,57
0,1,0,0,0,1,0,0,175,3,22,2.89,2,285,8
0,1,0,0,0,0,1,0,130,7,2,0.32,2,212,54
0,0,1,0,0,1,0,0,150,2,7,0.76,1,0,187
0,1,0,0,0,1,0,0,120,2,10,1.18,1,4,15
0,1,0,0,0,1,0,0,150,2,14,1.45,1,2,17
0,1,0,0,0,1,0,0,180,3,4,0.53,1,5,16
0,1,0,0,0,0,1,0,63,3,2,0.31,1,365,129
0,1,0,0,0,1,0,0,70,2,4,0.5,1,0,66
0,0,1,0,0,1,0,0,250,2,2,0.21,1,0,284
1,0,0,0,0,1,0,0,300,1,0,0.72,1,365,277
0,1,0,0,0,0,1,0,43,3,5,0.68,1,179,96
0,0,1,0,0,0,1,0,50,1,0,0.72,1,0,277
0,1,0,0,0,1,0,0,94,2,8,0.83,1,0,58
0,1,0,0,0,0,1,0,69,1,11,1.11,1,0,185
0,0,0,1,0,1,0,0,150,6,1,0.32,1,0,92
0,1,0,0,0,0,1,0,80,5,12,1.28,3,354,6
0,0,1,0,0,0,1,0,95,2,5,1.9,2,90,17
0,0,1,0,0,1,0,0,150,4,3,0.32,1,179,222
0,0,0,1,0,0,1,0,65,3,10,1.06,1,89,7
0,1,0,0,0,0,1,0,60,7,5,0.52,2,0,33
0,0,0,1,0,0,1,0,55,2,19,2.04,3,138,22
0,0,0,1,0,0,1,0,49,3,14,1.44,3,106,62
0,0,1,0,0,0,1,0,100,2,11,1.18,2,90,8
0,1,0,0,0,0,1,0,60,3,17,1.75,1,340,13
0,1,0,0,0,0,1,0,120,1,23,2.46,1,37,3
0,1,0,0,0,0,1,0,45,1,8,0.85,1,57,3
0,1,0,0,0,1,0,0,140,2,8,0.83,1,14,1
0,1,0,0,0,0,1,0,50,6,1,0.1,1,0,295
0,1,0,0,0,1,0,0,90,5,4,0.44,1,0,75
0,0,1,0,0,0,1,0,125,1,10,1.01,1,0,239
0,0,1,0,0,0,1,0,150,2,2,0.26,1,45,225
0,0,1,0,0,0,1,0,98,2,7,0.8,1,0,114
0,1,0,0,0,1,0,0,100,4,17,1.76,1,0,15
0,1,0,0,0,1,0,0,110,2,9,0.93,1,15,15
0,0,0,1,0,0,1,0,35,2,21,2.23,1,16,6
0,1,0,0,0,1,0,0,160,2,22,2.38,1,48,15
0,0,1,0,0,0,1,0,200,2,21,2.35,3,38,25
1,0,0,0,0,1,0,0,60,2,20,2.29,3,208,50
0,1,0,0,0,0,1,0,53,5,1,0.11,1,11,275
0,1,0,0,0,0,1,0,99,1,11,1.2,1,0,99
0,1,0,0,0,0,0,1,149,1,0,0.72,2,363,277
0,1,0,0,0,1,0,0,140,3,18,2.33,1,134,3
0,0,0,1,0,1,0,0,175,3,1,0.11,1,112,272
0,1,0,0,0,0,1,0,50,1,5,0.54,1,0,265
0,0,1,0,0,0,1,0,78,2,1,1.0,3,38,3
0,1,0,0,0,0,1,0,70,1,5,1.06,1,37,42
0,1,0,0,0,0,1,0,120,4,0,0.72,1,49,277
0,1,0,0,0,0,1,0,125,1,3,0.31,1,281,92
0,0,0,1,0,0,1,0,35,2,30,3.35,1,233,5
0,0,0,1,0,0,1,0,54,3,27,2.83,2,35,28
0,0,0,1,0,0,1,0,175,4,1,0.16,1,39,182
0,0,1,0,0,1,0,0,127,3,14,1.78,1,0,34
0,1,0,0,0,0,1,0,47,1,4,0.42,1,362,57
0,1,0,0,0,1,0,0,195,3,1,0.19,1,0,154
0,0,0,1,0,0,0,1,70,1,2,0.32,1,365,99
0,0,1,0,0,1,0,0,165,1,8,0.88,1,87,63
0,0,0,0,1,1,0,0,200,5,8,1.0,1,244,33
0,1,0,0,0,0,1,0,80,4,1,0.15,1,325,198
0,1,0,0,0,0,1,0,65,3,17,2.26,3,365,4
0,0,0,1,0,0,1,0,70,4,6,0.68,1,63,43
0,0,1,0,0,1,0,0,240,3,2,0.24,1,0,224
0,0,1,0,0,0,1,0,120,5,5,0.6,1,25,14
0,0,1,0,0,0,1,0,89,3,15,1.56,1,179,37
0,1,0,0,0,0,1,0,75,2,33,3.45,1,20,15
0,0,0,1,0,0,1,0,75,1,8,0.82,1,3,58
0,0,1,0,0,0,1,0,150,2,31,3.46,1,124,15
0,0,1,0,0,0,1,0,150,2,28,2.97,1,0,13
0,1,0,0,0,1,0,0,180,2,3,0.98,1,0,77
0,1,0,0,0,1,0,0,89,4,6,0.73,1,0,184
0,0,0,1,0,1,0,0,70,3,12,1.31,1,323,18
0,1,0,0,0,1,0,0,99,1,21,2.23,1,87,8
0,1,0,0,0,0,1,0,69,3,6,0.62,1,174,78
0,1,0,0,0,0,1,0,99,1,8,0.92,1,0,190
0,1,0,0,0,1,0,0,280,4,0,0.72,1,43,277
0,0,0,1,0,0,1,0,55,4,19,2.13,1,89,15
0,0,0,1,0,0,1,0,69,2,3,0.33,1,0,235
1,0,0,0,0,0,1,0,47,2,13,1.62,1,347,6
0,0,1,0,0,0,1,0,65,5,23,2.47,1,255,10
0,1,0,0,0,0,1,0,65,5,3,0.74,1,31,8
0,0,1,0,0,1,0,0,108,2,6,0.62,1,0,40
0,1,0,0,0,0,1,0,70,2,14,1.52,2,3,14
0,1,0,0,0,0,1,0,60,1,15,1.62,1,0,47
0,1,0,0,0,0,1,0,95,2,32,3.38,2,1,19
0,0,0,1,0,0,1,0,41,1,24,2.47,3,351,10
0,0,1,0,0,1,0,0,300,1,0,0.72,2,358,277
0,0,1,0,0,1,0,0,145,5,4,0.53,1,0,64
0,0,0,1,0,1,0,0,95,3,12,1.31,1,31,7
0,1,0,0,0,0,1,0,60,2,19,2.14,2,251,66
0,0,1,0,0,0,1,0,59,1,29,2.99,1,247,23
0,1,0,0,0,1,0,0,200,5,5,0.52,1,0,211
0,1,0,0,0,0,1,0,85,1,1,0.12,1,177,239
0,1,0,0,0,0,1,0,65,3,6,0.65,2,88,71
0,1,0,0,0,0,1,0,80,2,11,1.15,1,5,150
0,1,0,0,0,1,0,0,80,5,3,0.33,1,0,256
0,0,1,0,0,1,0,0,170,5,28,3.13,1,0,37
0,1,0,0,0,0,1,0,95,1,12,1.3,1,179,23
0,1,0,0,0,1,0,0,100,2,27,2.79,2,255,3
0,1,0,0,0,0,1,0,60,2,21,2.31,1,57,41
0,0,1,0,0,1,0,0,135,2,4,0.41,1,0,129
0,0,1,0,0,0,1,0,200,4,0,0.72,1,365,277
0,0,0,1,0,1,0,0,95,3,13,1.39,1,0,14
0,1,0,0,0,1,0,0,110,2,9,0.96,2,41,112
0,0,0,1,0,1,0,0,100,1,9,1.03,1,2,113
0,0,0,1,0,0,1,0,55,2,16,1.71,2,178,19
0,1,0,0,0,1,0,0,85,1,21,2.26,1,82,3
0,0,1,0,0,1,0,0,200,7,5,0.53,1,1,15
0,0,0,1,0,0,1,0,95,3,1,0.11,1,24,273
0,0,1,0,0,1,0,0,175,1,7,0.76,1,0,194
0,0,1,0,0,1,0,0,189,3,8,0.88,1,358,64
0,0,1,0,0,0,1,0,97,3,8,0.86,2,10,33
0,0,1,0,0,0,1,0,79,3,2,0.23,2,0,52
0,1,0,0,0,0,1,0,80,2,3,0.33,1,0,186
0,0,1,0,0,0,1,0,39,10,1,0.16,1,0,181
0,0,1,0,0,0,1,0,85,2,26,3.07,1,165,3
0,1,0,0,0,1,0,0,50,3,3,0.33,1,0,243
0,0,1,0,0,1,0,0,150,1,12,1.29,1,0,203
0,0,0,1,0,0,1,0,50,1,13,1.46,1,0,91
0,1,0,0,0,0,1,0,100,2,18,2.07,1,61,17
0,0,1,0,0,0,1,0,140,2,5,0.55,1,149,50
0,0,1,0,0,1,0,0,275,2,2,0.21,1,7,282
0,1,0,0,0,1,0,0,85,1,5,0.55,1,124,188
0,1,0,0,0,0,1,0,99,2,10,1.05,2,0,36
0,0,1,0,0,0,1,0,295,6,0,0.72,1,0,277
0,1,0,0,0,1,0,0,105,1,15,1.56,2,269,31
0,1,0,0,0,1,0,0,225,2,29,3.14,1,36,22
0,1,0,0,0,1,0,0,245,3,18,1.94,2,255,28
0,1,0,0,0,1,0,0,185,5,2,0.26,1,33,227
0,0,1,0,0,1,0,0,295,3,3,0.33,1,17,212
0,0,1,0,0,0,1,0,75,3,0,0.72,1,0,277
0,1,0,0,0,1,0,0,190,2,3,0.33,1,88,226
0,0,1,0,0,1,0,0,225,3,2,0.26,1,0,188
0,1,0,0,0,0,1,0,59,2,8,0.84,1,45,12
0,0,1,0,0,1,0,0,250,1,0,0.72,1,0,277
0,0,1,0,0,1,0,0,96,4,0,0.72,1,17,277
0,0,1,0,0,1,0,0,300,1,1,0.11,1,0,271
0,0,1,0,0,0,1,0,100,3,22,3.42,1,23,7
0,0,0,1,0,1,0,0,100,1,12,2.29,1,65,39
0,0,1,0,0,1,0,0,99,2,12,1.38,1,6,26
0,0,1,0,0,0,0,1,75,1,18,1.97,1,52,24
0,1,0,0,0,0,1,0,40,1,0,0.72,1,364,277
0,1,0,0,0,0,1,0,50,2,8,0.86,2,0,150
0,0,0,1,0,1,0,0,50,2,4,0.46,1,20,35
0,0,1,0,0,1,0,0,300,4,4,0.44,1,5,58
0,1,0,0,0,0,1,0,80,2,1,0.16,2,65,187
0,0,1,0,0,0,1,0,91,1,10,1.09,1,0,8
0,0,1,0,0,1,0,0,199,3,5,0.66,1,37,30
0,1,0,0,0,0,1,0,43,6,2,0.22,1,311,185
0,0,1,0,0,0,1,0,60,2,12,1.34,2,0,208
0,0,0,1,0,0,1,0,200,2,6,0.69,2,90,47
0,0,1,0,0,0,1,0,50,1,2,0.22,1,0,273
0,0,1,0,0,1,0,0,75,7,3,0.32,1,161,227
0,0,1,0,0,1,0,0,150,7,1,0.12,1,0,255
0,1,0,0,0,0,1,0,90,3,12,1.3,1,63,19
0,0,1,0,0,0,1,0,62,10,4,0.48,3,345,18
0,0,0,1,0,0,0,1,55,1,0,0.72,3,47,277
0,1,0,0,0,1,0,0,105,2,1,0.11,2,3,277
0,0,1,0,0,1,0,0,175,3,5,0.58,1,83,24
0,0,1,0,0,0,1,0,100,5,7,0.77,3,16,23
0,1,0,0,0,1,0,0,76,1,25,3.1,1,287,35
0,1,0,0,0,1,0,0,150,3,3,0.39,1,0,213
0,0,0,1,0,1,0,0,80,4,11,1.25,1,24,35
0,0,0,1,0,0,1,0,25,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,80,1,25,2.73,1,11,37
0,0,1,0,0,1,0,0,59,4,9,1.02,1,0,35
0,1,0,0,0,1,0,0,250,2,7,0.76,1,2,50
0,1,0,0,0,0,1,0,100,1,1,0.1,1,0,286
0,0,1,0,0,0,1,0,115,5,3,0.32,3,67,97
0,1,0,0,0,1,0,0,145,3,5,0.55,1,0,105
0,1,0,0,0,1,0,0,65,4,11,1.46,1,19,1
0,0,0,1,0,0,1,0,40,2,21,2.27,1,30,11
0,1,0,0,0,0,1,0,53,2,18,2.49,2,333,14
0,1,0,0,0,1,0,0,110,2,7,0.82,1,7,19
0,1,0,0,0,0,1,0,53,2,24,2.93,2,337,48
0,0,1,0,0,0,1,0,79,5,8,0.85,1,51,71
0,1,0,0,0,1,0,0,150,4,22,2.44,1,123,30
0,1,0,0,0,1,0,0,200,2,22,3.44,1,20,2
0,0,1,0,0,0,1,0,125,1,7,0.83,1,156,47
0,1,0,0,0,1,0,0,200,2,16,1.99,1,136,15
0,1,0,0,0,0,1,0,60,5,3,0.47,1,0,59
0,0,1,0,0,0,1,0,125,1,25,2.68,1,68,8
0,1,0,0,0,0,1,0,70,4,1,0.21,1,156,143
0,0,1,0,0,0,1,0,100,3,3,0.33,1,363,254
1,0,0,0,0,0,0,1,40,1,2,0.23,1,88,252
0,1,0,0,0,1,0,0,95,6,1,0.12,1,0,253
0,0,1,0,0,1,0,0,125,3,2,0.27,1,45,188
0,0,1,0,0,1,0,0,225,3,15,1.72,1,6,53
0,1,0,0,0,0,1,0,57,1,13,2.22,3,16,43
0,1,0,0,0,0,1,0,37,1,1,0.11,2,364,274
0,0,1,0,0,1,0,0,150,3,12,1.26,1,0,16
0,1,0,0,0,0,1,0,36,2,1,0.13,1,0,232
0,0,1,0,0,0,1,0,155,4,0,0.72,3,90,277
0,0,1,0,0,0,1,0,149,10,2,0.23,1,40,251
0,0,1,0,0,0,1,0,90,3,4,0.43,1,0,10
0,0,1,0,0,1,0,0,275,5,6,0.71,2,9,13
0,0,1,0,0,1,0,0,140,2,6,0.66,1,0,134
0,0,0,1,0,0,1,0,45,7,4,0.46,3,21,38
0,0,0,1,0,1,0,0,80,1,9,1.79,2,116,3
0,1,0,0,0,1,0,0,90,2,2,0.32,1,0,119
0,1,0,0,0,1,0,0,250,2,8,0.85,1,29,48
0,0,0,1,0,0,1,0,60,1,9,1.13,1,84,26
0,0,0,0,1,1,0,0,89,1,23,2.43,1,0,3
0,1,0,0,0,0,1,0,70,3,4,0.63,3,3,15
1,0,0,0,0,1,0,0,60,1,22,2.4,1,279,1
0,0,1,0,0,0,1,0,100,1,31,3.35,1,195,14
0,0,1,0,0,0,1,0,60,2,16,1.75,2,0,193
0,1,0,0,0,1,0,0,99,5,1,0.13,2,0,224
0,0,0,1,0,0,1,0,119,1,27,2.88,1,27,9
0,1,0,0,0,0,1,0,89,1,24,3.09,2,72,32
0,1,0,0,0,0,1,0,60,2,1,0.12,1,36,251
0,0,1,0,0,1,0,0,66,1,12,1.83,1,5,2
0,1,0,0,0,1,0,0,150,3,7,0.8,1,0,114
0,0,1,0,0,1,0,0,310,2,4,0.48,2,8,17
0,1,0,0,0,0,1,0,70,2,4,0.45,1,0,71
0,0,0,1,0,1,0,0,109,5,1,1.0,2,160,8
0,0,1,0,0,0,0,1,65,1,2,2.0,2,64,8
0,0,1,0,0,0,1,0,83,2,25,2.69,1,161,14
0,0,1,0,0,0,1,0,200,1,2,2.0,1,32,14
0,1,0,0,0,0,1,0,90,4,26,2.88,2,0,6
0,0,1,0,0,0,1,0,175,5,1,0.11,2,0,269
0,1,0,0,0,0,1,0,50,2,3,0.35,1,32,238
0,1,0,0,0,0,1,0,200,2,5,0.57,3,64,48
0,0,0,1,0,0,1,0,31,2,6,0.65,3,259,183
0,1,0,0,0,0,1,0,59,3,6,0.66,1,0,106
0,0,1,0,0,1,0,0,180,5,27,2.95,1,88,15
1,0,0,0,0,0,1,0,240,1,0,0.72,1,363,277
0,0,0,1,0,0,1,0,75,1,0,0.72,1,365,277
0,1,0,0,0,1,0,0,160,4,6,0.69,1,10,12
0,0,1,0,0,0,1,0,72,5,21,2.23,2,165,15
0,0,1,0,0,0,1,0,175,2,0,0.72,3,70,277
0,1,0,0,0,0,1,0,180,4,0,0.72,1,170,277
0,0,1,0,0,0,1,0,70,4,0,0.72,1,0,277
0,1,0,0,0,0,1,0,105,2,13,1.79,3,335,51
0,1,0,0,0,0,1,0,69,2,8,0.9,2,4,15
0,0,1,0,0,1,0,0,75,5,2,0.27,1,0,181
0,0,1,0,0,0,1,0,139,2,11,1.19,1,0,188
0,0,1,0,0,0,1,0,75,5,1,0.19,1,0,160
0,0,1,0,0,0,1,0,85,2,21,2.27,3,41,16
0,1,0,0,0,0,1,0,99,4,13,1.41,2,48,60
0,0,1,0,0,0,1,0,99,1,3,0.4,3,365,78
0,1,0,0,0,0,1,0,75,2,6,0.69,3,12,76
0,1,0,0,0,1,0,0,150,8,4,0.5,1,0,37
0,1,0,0,0,1,0,0,90,4,26,2.85,1,0,19
0,1,0,0,0,0,1,0,55,1,9,0.95,3,365,243
0,0,1,0,0,0,1,0,140,3,2,0.22,1,0,266
0,1,0,0,0,0,1,0,57,1,1,0.12,1,0,259
1,0,0,0,0,1,0,0,299,2,1,0.58,3,1,50
1,0,0,0,0,1,0,0,125,2,7,0.99,3,301,8
0,0,1,0,0,0,1,0,80,4,11,1.3,1,156,7
0,1,0,0,0,1,0,0,180,2,4,0.43,1,0,135
0,1,0,0,0,1,0,0,65,3,7,0.77,1,0,162
0,0,1,0,0,1,0,0,270,2,12,1.34,1,365,27
0,0,1,0,0,0,1,0,175,2,2,0.22,1,1,57
0,0,1,0,0,1,0,0,275,2,8,0.91,1,0,187
0,0,1,0,0,0,1,0,119,1,27,2.99,1,5,15
1,0,0,0,0,0,1,0,90,1,2,0.22,1,362,188
0,1,0,0,0,0,1,0,39,1,1,0.12,2,360,250
0,0,1,0,0,1,0,0,195,5,21,2.42,1,17,7
0,0,1,0,0,1,0,0,249,3,0,0.72,2,179,277
0,0,1,0,0,1,0,0,151,7,3,0.33,1,0,233
0,0,1,0,0,0,1,0,110,3,2,0.23,1,66,217
0,0,1,0,0,0,1,0,85,4,7,0.79,3,54,91
0,0,1,0,0,0,1,0,250,3,22,2.55,1,0,15
0,1,0,0,0,0,1,0,200,2,10,1.09,1,79,50
0,0,1,0,0,1,0,0,250,2,3,0.35,1,0,246
0,1,0,0,0,1,0,0,285,1,1,0.16,1,6,187
0,0,1,0,0,0,1,0,200,1,20,2.25,1,313,7
0,1,0,0,0,1,0,0,100,2,16,1.89,1,55,8
0,0,1,0,0,1,0,0,80,10,17,1.9,1,95,36
0,0,1,0,0,0,1,0,57,1,26,2.82,1,344,35
1,0,0,0,0,1,0,0,84,2,31,3.38,1,166,9
0,1,0,0,0,0,1,0,70,5,1,0.14,1,0,206
0,1,0,0,0,0,1,0,55,4,1,0.33,2,311,89
0,1,0,0,0,0,1,0,99,1,3,0.33,1,0,254
0,1,0,0,0,0,1,0,150,7,5,0.79,1,149,37
0,0,0,1,0,0,1,0,60,1,0,0.72,1,0,277
0,1,0,0,0,0,1,0,50,2,6,0.69,2,0,210
0,0,0,1,0,0,1,0,100,1,2,0.32,1,1,140
0,1,0,0,0,1,0,0,100,2,13,3.2,2,20,8
0,1,0,0,0,1,0,0,160,2,20,2.28,1,364,35
0,0,1,0,0,0,1,0,249,5,3,0.33,1,5,162
0,0,1,0,0,1,0,0,150,3,8,0.92,1,0,69
0,0,1,0,0,0,1,0,150,2,5,0.57,1,0,226
0,1,0,0,0,0,1,0,50,2,27,3.18,1,71,12
0,0,1,0,0,1,0,0,240,2,26,2.8,1,267,14
0,1,0,0,0,0,1,0,100,2,22,2.59,1,292,11
0,0,0,1,0,1,0,0,90,7,2,0.22,1,90,255
0,0,0,1,0,0,1,0,64,1,10,1.12,1,0,211
0,0,1,0,0,1,0,0,250,3,21,2.32,1,80,28
0,1,0,0,0,1,0,0,200,5,3,0.33,2,89,88
0,0,0,1,0,0,1,0,65,5,8,0.99,1,170,45
1,0,0,0,0,1,0,0,100,1,25,2.81,1,39,21
0,1,0,0,0,1,0,0,120,2,15,1.66,1,0,176
0,0,1,0,0,0,1,0,70,7,11,1.3,1,356,22
0,0,1,0,0,1,0,0,137,4,1,0.16,2,0,188
0,0,1,0,0,0,1,0,65,3,12,1.43,2,30,13
0,1,0,0,0,1,0,0,150,1,3,0.33,1,95,267
0,1,0,0,0,0,1,0,82,6,8,0.88,3,48,23
0,1,0,0,0,0,1,0,65,3,0,0.72,1,3,277
0,1,0,0,0,0,1,0,80,3,6,0.8,1,6,106
1,0,0,0,0,0,1,0,48,2,0,0.72,1,0,277
0,1,0,0,0,0,1,0,39,1,5,0.6,1,158,29
0,1,0,0,0,0,1,0,150,2,6,0.75,3,33,99
0,0,1,0,0,1,0,0,160,2,14,1.79,1,170,14
0,1,0,0,0,1,0,0,175,2,5,0.63,1,158,8
0,1,0,0,0,1,0,0,210,4,20,2.32,1,268,18
0,0,1,0,0,1,0,0,185,2,0,0.72,3,89,277
0,0,1,0,0,0,1,0,140,1,0,0.72,1,363,277
0,1,0,0,0,1,0,0,150,3,11,1.25,1,105,43
0,1,0,0,0,0,1,0,80,1,4,0.48,1,179,187
0,1,0,0,0,1,0,0,135,4,9,1.07,1,365,34
0,1,0,0,0,0,1,0,55,10,1,0.14,1,48,219
0,1,0,0,0,1,0,0,230,4,29,3.36,3,205,3
1,0,0,0,0,1,0,0,39,5,0,0.72,2,0,277
0,0,1,0,0,1,0,0,175,2,22,2.52,1,24,15
0,1,0,0,0,0,1,0,50,2,5,0.56,1,0,70
0,1,0,0,0,0,1,0,80,1,15,1.82,1,64,15
0,0,0,1,0,0,1,0,100,1,4,0.43,1,0,241
0,0,1,0,0,0,1,0,150,1,11,1.26,2,177,26
0,1,0,0,0,0,1,0,90,1,2,0.25,1,29,88
1,0,0,0,0,0,1,0,65,3,26,2.83,2,46,9
0,0,1,0,0,0,1,0,100,2,11,1.21,1,0,134
0,1,0,0,0,0,1,0,75,1,13,1.41,3,0,143
0,1,0,0,0,0,1,0,70,1,1,0.23,1,0,128
0,1,0,0,0,0,1,0,55,1,4,0.45,3,0,186
0,1,0,0,0,0,1,0,55,2,15,1.72,2,0,43
0,0,1,0,0,1,0,0,175,2,11,1.2,2,6,1
0,0,1,0,0,1,0,0,80,1,20,2.59,1,28,10
0,0,0,1,0,0,1,0,35,7,1,0.11,1,365,261
0,0,1,0,0,0,1,0,95,2,2,2.0,2,23,15
0,0,1,0,0,0,1,0,90,3,1,0.16,1,5,182
0,1,0,0,0,1,0,0,85,7,4,0.59,1,357,7
0,1,0,0,0,0,1,0,85,2,18,1.99,2,0,39
0,1,0,0,0,0,1,0,90,8,1,0.15,1,156,199
0,1,0,0,0,1,0,0,175,2,17,1.83,2,0,14
0,0,0,1,0,0,1,0,80,1,7,0.76,1,85,43
0,1,0,0,0,1,0,0,134,2,15,1.91,1,41,43
0,0,1,0,0,1,0,0,150,2,8,0.9,1,0,203
0,1,0,0,0,0,1,0,40,2,10,1.11,2,0,190
0,1,0,0,0,0,1,0,55,3,1,0.16,2,89,189
0,1,0,0,0,0,1,0,74,1,26,2.9,2,34,8
0,1,0,0,0,0,1,0,69,5,4,0.45,1,0,75
0,1,0,0,0,1,0,0,160,2,21,3.28,1,335,6
0,0,0,1,0,0,1,0,45,2,15,1.67,2,262,8
0,1,0,0,0,0,1,0,65,2,7,0.77,1,255,177
0,0,1,0,0,0,1,0,120,3,3,0.36,1,295,104
0,0,1,0,0,1,0,0,135,2,4,0.53,1,22,30
0,0,1,0,0,0,1,0,66,1,21,2.63,1,64,18
0,0,1,0,0,0,1,0,80,2,3,0.34,1,0,211
0,0,0,1,0,0,1,0,105,1,2,0.23,1,359,218
0,1,0,0,0,0,1,0,55,3,2,0.31,1,0,184
0,0,0,1,0,0,1,0,70,1,2,2.0,1,342,1
0,1,0,0,0,0,1,0,72,6,6,0.76,3,66,46
1,0,0,0,0,0,1,0,38,2,11,1.29,3,188,78
1,0,0,0,0,0,1,0,79,2,2,0.23,1,88,187
0,0,1,0,0,1,0,0,295,3,19,2.16,1,77,20
0,0,0,1,0,0,1,0,55,1,4,0.45,3,0,187
0,0,1,0,0,0,1,0,70,6,22,2.42,1,0,38
0,0,0,1,0,0,1,0,90,1,2,0.77,2,173,51
0,1,0,0,0,0,1,0,125,1,7,0.76,2,364,188
0,0,1,0,0,1,0,0,135,1,20,2.74,1,1,118
0,0,1,0,0,0,1,0,120,3,5,0.55,3,361,187
1,0,0,0,0,1,0,0,81,4,5,0.62,1,0,41
0,1,0,0,0,1,0,0,105,2,6,0.85,2,332,14
0,0,1,0,0,0,1,0,75,1,29,3.33,3,8,15
0,1,0,0,0,1,0,0,215,1,5,2.21,1,165,12
0,1,0,0,0,0,1,0,80,3,1,0.12,1,8,253
0,0,0,1,0,0,1,0,150,2,1,0.16,3,365,182
0,0,1,0,0,1,0,0,112,2,4,0.5,1,0,78
0,1,0,0,0,0,1,0,42,2,2,0.26,1,0,168
0,0,1,0,0,1,0,0,80,3,10,1.51,1,0,127
0,0,1,0,0,1,0,0,120,5,0,0.72,3,40,277
0,0,1,0,0,1,0,0,200,1,9,1.01,1,0,188
0,1,0,0,0,1,0,0,78,1,10,2.17,1,3,22
0,0,1,0,0,1,0,0,69,1,2,0.24,1,1,251
0,1,0,0,0,0,1,0,55,4,11,1.2,3,0,71
0,0,1,0,0,0,0,1,150,2,11,1.33,1,270,20
0,0,1,0,0,0,1,0,134,1,3,0.36,1,70,215
0,0,0,1,0,0,1,0,42,1,1,0.11,1,178,274
0,0,1,0,0,0,1,0,100,1,15,1.74,1,27,28
0,1,0,0,0,1,0,0,80,4,12,1.86,1,29,4
0,1,0,0,0,0,1,0,67,1,15,1.65,3,0,176
0,1,0,0,0,1,0,0,175,2,14,2.05,1,119,44
0,0,1,0,0,1,0,0,200,5,2,0.23,1,15,251
0,0,0,1,0,0,1,0,100,3,2,0.94,1,364,49
1,0,0,0,0,0,1,0,80,2,20,2.2,1,188,66
0,0,0,1,0,0,1,0,60,2,19,2.11,1,331,7
0,1,0,0,0,1,0,0,89,1,22,2.48,1,35,30
0,0,0,1,0,1,0,0,60,3,25,3.16,1,143,21
0,1,0,0,0,1,0,0,125,3,6,0.71,3,173,15
0,1,0,0,0,0,1,0,50,5,0,0.72,1,0,277
0,0,1,0,0,0,1,0,115,1,31,3.39,1,1,26
0,0,1,0,0,1,0,0,138,3,24,2.69,1,1,5
